34.4618,35.7077,33.4420,41.7168,31.7292,33.5068,34.4522,33.3918,33.8178,34.6177
34.4628,35.7078,33.4286,41.7027,31.7120,33.5082,34.4608,33.3953,33.8279,34.6183
34.4640,35.7072,33.4335,41.6786,31.6960,33.5119,34.4687,33.3951,33.8401,34.6115
34.4650,35.7080,33.4514,41.6457,31.6754,33.5222,34.4686,33.3943,33.8561,34.6110
34.4663,35.7163,33.4789,41.6083,31.6486,33.5401,34.4735,33.3940,33.8822,34.6147
34.4702,35.7341,33.5149,41.5721,31.6200,33.5653,34.4857,33.3914,33.9152,34.6225
34.4732,35.7516,33.5222,41.5311,31.5893,33.5951,34.4997,33.3904,33.9519,34.6248
34.4711,35.7643,33.5148,41.4830,31.5584,33.6245,34.5143,33.3910,33.9924,34.6239
34.4602,35.7725,33.5066,41.4343,31.5265,33.6543,34.5366,33.3871,34.0379,34.6229
34.4382,35.7766,33.4964,41.3890,31.4929,33.6836,34.5654,33.3838,34.0717,34.6256
34.4019,35.7708,33.4817,41.3466,31.4588,33.7048,34.5980,33.3828,34.0882,34.6319
34.3550,35.7579,33.4591,41.3032,31.4269,33.7067,34.6304,33.3821,34.0935,34.6409
34.2989,35.7320,33.4267,41.2757,31.3995,33.7096,34.6632,33.3782,34.0944,34.6475
34.2541,35.6977,33.3884,41.2885,31.3794,33.7105,34.6876,33.3712,34.0838,34.6449
34.2269,35.6841,33.3569,41.3062,31.3714,33.7110,34.7091,33.3693,34.0660,34.6407
34.2152,35.6844,33.3504,41.3293,31.3705,33.7111,34.7269,33.3728,34.0624,34.6418
34.2176,35.6933,33.3516,41.3553,31.3699,33.7114,34.7430,33.3807,34.0655,34.6502
34.2272,35.7045,33.3579,41.3809,31.3680,33.7114,34.7597,33.3926,34.0666,34.6647
34.2401,35.7196,33.3638,41.4090,31.3669,33.7110,34.7634,33.3989,34.0665,34.6824
34.2542,35.7209,33.3705,41.4480,31.3669,33.7101,34.7643,33.4001,34.0667,34.7004
34.2702,35.7249,33.3846,41.4981,31.3651,33.7096,34.7681,33.3984,34.0711,34.7053
34.2903,35.7362,33.4054,41.5515,31.3583,33.7074,34.7812,33.3950,34.0843,34.7177
34.3166,35.7515,33.4254,41.5592,31.3475,33.7061,34.7999,33.3871,34.1000,34.7350
34.3450,35.7638,33.4408,41.5547,31.3394,33.7044,34.8137,33.3829,34.1122,34.7537
34.3732,35.7765,33.4533,41.5433,31.3384,33.7047,34.8232,33.3841,34.1210,34.7737
34.3993,35.7914,33.4669,41.5331,31.3419,33.7066,34.8291,33.3901,34.1287,34.7907
34.4222,35.8095,33.4806,41.5258,31.3477,33.7086,34.8329,33.3955,34.1361,34.8038
34.4394,35.8301,33.4934,41.5278,31.3567,33.7099,34.8309,33.3942,34.1397,34.8089
34.4542,35.8505,33.5035,41.5382,31.3723,33.7065,34.8253,33.3883,34.1316,34.8085
34.4596,35.8595,33.5030,41.5522,31.3960,33.6931,34.8087,33.3824,34.1103,34.8050
34.4590,35.8583,33.4913,41.5679,31.4105,33.6766,34.7881,33.3796,34.0846,34.7925
34.4610,35.8571,33.4795,41.5891,31.4187,33.6667,34.7721,33.3800,34.0740,34.7815
34.4704,35.8587,33.4863,41.6167,31.4215,33.6682,34.7680,33.3849,34.0787,34.7741
34.4903,35.8664,33.4900,41.6458,31.4175,33.6831,34.7747,33.3929,34.0900,34.7660
34.5153,35.8689,33.4922,41.6730,31.4114,33.7069,34.7910,33.3947,34.1033,34.7542
34.5190,35.8768,33.4914,41.7035,31.4031,33.7307,34.8154,33.3945,34.1206,34.7504
34.5204,35.8881,33.4918,41.7384,31.3923,33.7449,34.8499,33.3938,34.1416,34.7513
34.5212,35.9071,33.4964,41.7768,31.3788,33.7509,34.8796,33.3933,34.1661,34.7567
34.5218,35.9350,33.5089,41.8048,31.3738,33.7514,34.8925,33.3931,34.1772,34.7680
34.5181,35.9672,33.5225,41.8142,31.3673,33.7510,34.9080,33.3922,34.1913,34.7843
33.3392,33.3718,33.2687,33.3324,33.3269,33.3199,33.3847,33.4235,33.3762,33.3679
33.3456,33.4137,33.2036,33.3274,33.3204,33.3041,33.4288,33.5252,33.4198,33.4122
33.3530,33.4681,33.1349,33.3229,33.3209,33.2896,33.4613,33.6391,33.4619,33.4673
